0,0.0117864477972643,0.229773158196377,0.638700613698834,0.896601772547033,0.980609127839607,0.997506277914331,0.999776207088139,0.999986049392355,0.999999410011172,0.999999983781297,0.999999999728547,0.999999999997485,0.999999999999989,1,1,0.999999999999999,1,1,1,1
0.0480282602542154,0.00632464418239098,0.0483936554134589,0.211275755480829,0.458739167077206,0.693859202082473,0.8566296065248,0.944564094853962,0.982571645583561,0.995654380150612,0.999164647362822,0.999879669979287,0.999987402730662,0.999999079927123,0.999999956150132,0.999999998795922,0.999999999985093,0.999999999999946,1,0.999999999999999,1
0.370982303465799,0.0634993031150995,0.0192729095375417,0.0570444614347265,0.171086310783802,0.352084034783258,0.561534970428441,0.74963655872502,0.881952448565006,0.954702521745005,0.986002741433794,0.996563759385523,0.999346605939955,0.999908368262374,0.999991311877661,0.999999512460409,0.999999986310684,0.999999999845075,0.999999999999564,1,1
0.736680052311102,0.234837011166433,0.0627096139024902,0.0246451254143321,0.0529667364079575,0.140841768018585,0.29293696321099,0.489340628494245,0.684079441391141,0.835124975176612,0.928379078667604,0.974621748335803,0.992920018157846,0.99852867942337,0.999787726614286,0.999980268591694,0.999998929296758,0.999999972296633,0.999999999772122,0.999999999999881,1
0.924085504550106,0.481061025474186,0.180292454236369,0.0545567377319577,0.0254267341625932,0.0493078052564012,0.126873194772855,0.264835807410416,0.447699605395608,0.63803944083219,0.797635350140593,0.906240770644862,0.965357785370277,0.990222987934167,0.99797826937663,0.999709634632197,0.99997380559362,0.999998745004852,0.999999979383219,0.999999999973148,1
0.98395776018123,0.707282337479244,0.362999165611151,0.14698072246004,0.051855358698712,0.0269089511552972,0.0490009011915118,0.120068201572523,0.245778851763065,0.417086713150574,0.605885803856886,0.774682486930771,0.894747415392325,0.961033741351351,0.988948458124812,0.997729764573648,0.999690079238157,0.99997610560555,0.999999352538196,0.999999998052444,1
0.997439103929092,0.861468353293906,0.572915303414229,0.305261798634613,0.13351976888508,0.0507761685622548,0.0280089047477698,0.0485323796596957,0.114023264932438,0.232546187192395,0.40105920297537,0.593199397498248,0.766872019429429,0.890466496275428,0.959339307118274,0.988672612141063,0.99780772368702,0.999755061013984,0.999989756005201,0.999999933527337,0.999999999999996
0.99968878185287,0.945272478884667,0.758452739584573,0.503196310757424,0.27386721801282,0.122814065009012,0.0486443687299238,0.0282387749875624,0.047849898089941,0.111497625126367,0.229639068061631,0.398659408079661,0.590367618838805,0.764257927483671,0.889639469669552,0.959892079492905,0.989604364032403,0.998412184884424,0.999899602200334,0.99999869783214,0.999999999999332
0.99997145493664,0.982262170853595,0.886388813602448,0.693930917280539,0.455579565734104,0.248393828675347,0.114014479167561,0.0477577578265026,0.0292237563504377,0.049060063652095,0.113289311673318,0.231103798610116,0.398499478260588,0.589857830565813,0.765223213318348,0.892637788623177,0.964289332845318,0.992730696585718,0.999314598847385,0.999983524937179,0.999999999939817
0.999998068572273,0.995388240396347,0.9560133621461,0.839795396322592,0.642640902971995,0.418646313273343,0.232674141475444,0.11190260859382,0.0494399823552145,0.0309495739429851,0.0507336422544741,0.11446597305949,0.231280925219922,0.398559870013781,0.591909422230057,0.772880957501939,0.905634469874974,0.974694859041245,0.996507571477529,0.99985479266035,0.999999996999594
0.999999907148776,0.999061651532778,0.986141978691804,0.929757321854389,0.799007655921301,0.605736996089813,0.400844796101963,0.230224398726067,0.113815767210283,0.050867894837477,0.0316712226174407,0.050867894837477,0.113815767210283,0.230224398726067,0.400844796101962,0.605736996089812,0.799007655921301,0.929757321854389,0.986141978691803,0.999061651532778,0.999999907148776
0.999999996999594,0.99985479266035,0.996507571477529,0.974694859041248,0.905634469874973,0.772880957501938,0.591909422230058,0.398559870013781,0.231280925219921,0.11446597305949,0.0507336422544742,0.0309495739429851,0.0494399823552145,0.11190260859382,0.232674141475444,0.418646313273344,0.642640902971995,0.839795396322593,0.9560133621461,0.995388240396348,0.999998068572273
0.999999999939817,0.999983524937177,0.999314598847385,0.992730696585718,0.964289332845318,0.892637788623178,0.76522321331835,0.589857830565813,0.398499478260588,0.231103798610116,0.113289311673318,0.049060063652095,0.0292237563504377,0.0477577578265027,0.114014479167561,0.248393828675347,0.455579565734104,0.69393091728054,0.886388813602448,0.982262170853594,0.999971454936641
0.999999999999332,0.99999869783214,0.999899602200335,0.998412184884426,0.989604364032403,0.959892079492906,0.889639469669554,0.764257927483672,0.590367618838804,0.398659408079662,0.22963906806163,0.111497625126367,0.0478498980899411,0.0282387749875624,0.0486443687299238,0.122814065009012,0.273867218012819,0.503196310757423,0.758452739584574,0.945272478884667,0.99968878185287
0.999999999999997,0.999999933527339,0.999989756005202,0.999755061013985,0.997807723687019,0.988672612141063,0.959339307118274,0.890466496275428,0.766872019429432,0.593199397498248,0.40105920297537,0.232546187192395,0.114023264932439,0.0485323796596957,0.0280089047477698,0.0507761685622548,0.13351976888508,0.305261798634614,0.572915303414231,0.861468353293907,0.997439103929092
1,0.999999998052443,0.999999352538195,0.99997610560555,0.999690079238157,0.997729764573648,0.988948458124813,0.961033741351352,0.894747415392326,0.774682486930771,0.605885803856886,0.417086713150573,0.245778851763065,0.120068201572523,0.0490009011915118,0.0269089511552972,0.0518553586987119,0.14698072246004,0.362999165611151,0.707282337479243,0.98395776018123
1,0.999999999973149,0.999999979383219,0.999998745004853,0.99997380559362,0.999709634632197,0.997978269376633,0.990222987934168,0.96535778537028,0.906240770644862,0.797635350140591,0.638039440832192,0.447699605395609,0.264835807410417,0.126873194772855,0.0493078052564012,0.0254267341625932,0.0545567377319575,0.180292454236369,0.481061025474185,0.924085504550105
1,0.999999999999881,0.999999999772122,0.999999972296634,0.999998929296758,0.999980268591697,0.999787726614287,0.998528679423369,0.992920018157847,0.974621748335803,0.928379078667603,0.835124975176614,0.684079441391141,0.489340628494245,0.292936963210989,0.140841768018585,0.0529667364079573,0.0246451254143321,0.0627096139024902,0.234837011166433,0.736680052311102
1,0.999999999999999,0.999999999999564,0.999999999845074,0.999999986310683,0.999999512460409,0.999991311877661,0.999908368262374,0.999346605939954,0.996563759385524,0.986002741433794,0.954702521745005,0.881952448565005,0.74963655872502,0.561534970428442,0.352084034783259,0.171086310783803,0.0570444614347265,0.0192729095375417,0.0634993031150994,0.370982303465799
1,1,1,0.999999999999948,0.999999999985095,0.999999998795923,0.999999956150133,0.999999079927125,0.999987402730662,0.999879669979287,0.999164647362823,0.995654380150611,0.982571645583562,0.944564094853963,0.856629606524801,0.693859202082474,0.458739167077207,0.211275755480829,0.048393655413459,0.00632464418239101,0.0480282602542155
1,1,1,1,1,1,1,0.999999999999989,0.999999999997486,0.999999999728546,0.999999983781297,0.999999410011173,0.999986049392355,0.999776207088139,0.997506277914331,0.980609127839607,0.896601772547033,0.638700613698834,0.229773158196377,0.0117864477972643,0
